2454819,12/18/2008
2454820,12/19/2008
2454821,12/20/2008
2454822,12/21/2008
2454823,12/22/2008
2454824,12/23/2008
2454825,12/24/2008
2454826,12/25/2008
2454827,12/26/2008
2454828,12/27/2008
2454829,12/28/2008
2454830,12/29/2008
2454831,12/30/2008
2454832,12/31/2008
2454833,1/1/2009
2454834,1/2/2009
2454835,1/3/2009
2454836,1/4/2009
2454837,1/5/2009
2454838,1/6/2009
2454839,1/7/2009
2454840,1/8/2009
2454841,1/9/2009
2454842,1/10/2009
2454843,1/11/2009
2454844,1/12/2009
2454845,1/13/2009
2454846,1/14/2009
2454847,1/15/2009
2454848,1/16/2009
2454849,1/17/2009
2454850,1/18/2009
2454851,1/19/2009
2454852,1/20/2009
2454853,1/21/2009
2454854,1/22/2009
2454855,1/23/2009
2454856,1/24/2009
2454857,1/25/2009
2454858,1/26/2009
2454859,1/27/2009
2454860,1/28/2009
2454861,1/29/2009
2454862,1/30/2009
2454863,1/31/2009
2454864,2/1/2009
2454865,2/2/2009
2454866,2/3/2009
2454867,2/4/2009
2454868,2/5/2009
2454869,2/6/2009
2454870,2/7/2009
2454871,2/8/2009
2454872,2/9/2009
2454873,2/10/2009
2454874,2/11/2009
2454875,2/12/2009
2454876,2/13/2009
2454877,2/14/2009
2454878,2/15/2009
2454879,2/16/2009
2454880,2/17/2009
2454881,2/18/2009
2454882,2/19/2009
2454883,2/20/2009
2454884,2/21/2009
2454885,2/22/2009
2454886,2/23/2009
2454887,2/24/2009
2454888,2/25/2009
2454889,2/26/2009
2454890,2/27/2009
2454891,2/28/2009
2454892,3/1/2009
2454893,3/2/2009
2454894,3/3/2009
2454895,3/4/2009
2454896,3/5/2009
2454897,3/6/2009
2454898,3/7/2009
2454899,3/8/2009
2454900,3/9/2009
2454901,3/10/2009
2454902,3/11/2009
2454903,3/12/2009
2454904,3/13/2009
2454905,3/14/2009
2454906,3/15/2009
2454907,3/16/2009
2454908,3/17/2009
2454909,3/18/2009
2454910,3/19/2009
2454911,3/20/2009
2454912,3/21/2009
2454913,3/22/2009
2454914,3/23/2009
2454915,3/24/2009
2454916,3/25/2009
2454917,3/26/2009
2454918,3/27/2009
2454919,3/28/2009
2454920,3/29/2009
2454921,3/30/2009
2454922,3/31/2009
2454923,4/1/2009
2454924,4/2/2009
2454925,4/3/2009
2454926,4/4/2009
2454927,4/5/2009
2454928,4/6/2009
2454929,4/7/2009
2454930,4/8/2009
2454931,4/9/2009
2454932,4/10/2009
2454933,4/11/2009
2454934,4/12/2009
2454935,4/13/2009
2454936,4/14/2009
2454937,4/15/2009
2454938,4/16/2009
2454939,4/17/2009
2454940,4/18/2009
2454941,4/19/2009
2454942,4/20/2009
2454943,4/21/2009
2454944,4/22/2009
2454945,4/23/2009
2454946,4/24/2009
2454947,4/25/2009
2454948,4/26/2009
2454949,4/27/2009
2454950,4/28/2009
2454951,4/29/2009
2454952,4/30/2009
2454953,5/1/2009
2454954,5/2/2009
2454955,5/3/2009
2454956,5/4/2009
2454957,5/5/2009
2454958,5/6/2009
2454959,5/7/2009
2454960,5/8/2009
2454961,5/9/2009
2454962,5/10/2009
2454963,5/11/2009
2454964,5/12/2009
2454965,5/13/2009
2454966,5/14/2009
2454967,5/15/2009
2454968,5/16/2009
2454969,5/17/2009
2454970,5/18/2009
2454971,5/19/2009
2454972,5/20/2009
2454973,5/21/2009
2454974,5/22/2009
2454975,5/23/2009
2454976,5/24/2009
2454977,5/25/2009
2454978,5/26/2009
2454979,5/27/2009
2454980,5/28/2009
2454981,5/29/2009
2454982,5/30/2009
2454983,5/31/2009
2454984,6/1/2009
2454985,6/2/2009
2454986,6/3/2009
2454987,6/4/2009
2454988,6/5/2009
2454989,6/6/2009
2454990,6/7/2009
2454991,6/8/2009
2454992,6/9/2009
2454993,6/10/2009
2454994,6/11/2009
2454995,6/12/2009
2454996,6/13/2009
2454997,6/14/2009
2454998,6/15/2009
2454999,6/16/2009
2455000,6/17/2009
2455001,6/18/2009
2455002,6/19/2009
2455003,6/20/2009
2455004,6/21/2009
2455005,6/22/2009
2455006,6/23/2009
2455007,6/24/2009
2455008,6/25/2009
2455009,6/26/2009
2455010,6/27/2009
2455011,6/28/2009
2455012,6/29/2009
2455013,6/30/2009
2455014,7/1/2009
2455015,7/2/2009
2455016,7/3/2009
2455017,7/4/2009
2455018,7/5/2009
2455019,7/6/2009
2455020,7/7/2009
2455021,7/8/2009
2455022,7/9/2009
2455023,7/10/2009
2455024,7/11/2009
2455025,7/12/2009
2455026,7/13/2009
2455027,7/14/2009
2455028,7/15/2009
2455029,7/16/2009
2455030,7/17/2009
2455031,7/18/2009
2455032,7/19/2009
2455033,7/20/2009
2455034,7/21/2009
2455035,7/22/2009
2455036,7/23/2009
2455037,7/24/2009
2455038,7/25/2009
2455039,7/26/2009
2455040,7/27/2009
2455041,7/28/2009
2455042,7/29/2009
2455043,7/30/2009
2455044,7/31/2009
2455045,8/1/2009
2455046,8/2/2009
2455047,8/3/2009
2455048,8/4/2009
2455049,8/5/2009
2455050,8/6/2009
2455051,8/7/2009
2455052,8/8/2009
2455053,8/9/2009
2455054,8/10/2009
2455055,8/11/2009
2455056,8/12/2009
2455057,8/13/2009
2455058,8/14/2009
2455059,8/15/2009
2455060,8/16/2009
2455061,8/17/2009
2455062,8/18/2009
2455063,8/19/2009
2455064,8/20/2009
2455065,8/21/2009
2455066,8/22/2009
2455067,8/23/2009
2455068,8/24/2009
2455069,8/25/2009
2455070,8/26/2009
2455071,8/27/2009
2455072,8/28/2009
2455073,8/29/2009
2455074,8/30/2009
2455075,8/31/2009
2455076,9/1/2009
2455077,9/2/2009
2455078,9/3/2009
2455079,9/4/2009
2455080,9/5/2009
2455081,9/6/2009
2455082,9/7/2009
2455083,9/8/2009
2455084,9/9/2009
2455085,9/10/2009
2455086,9/11/2009
2455087,9/12/2009
2455088,9/13/2009
2455089,9/14/2009
2455090,9/15/2009
2455091,9/16/2009
2455092,9/17/2009
2455093,9/18/2009
2455094,9/19/2009
2455095,9/20/2009
2455096,9/21/2009
2455097,9/22/2009
2455098,9/23/2009
2455099,9/24/2009
2455100,9/25/2009
2455101,9/26/2009
2455102,9/27/2009
2455103,9/28/2009
2455104,9/29/2009
2455105,9/30/2009
2455106,10/1/2009
2455107,10/2/2009
2455108,10/3/2009
2455109,10/4/2009
2455110,10/5/2009
2455111,10/6/2009
2455112,10/7/2009
2455113,10/8/2009
2455114,10/9/2009
2455115,10/10/2009
2455116,10/11/2009
2455117,10/12/2009
2455118,10/13/2009
2455119,10/14/2009
2455120,10/15/2009
2455121,10/16/2009
2455122,10/17/2009
2455123,10/18/2009
2455124,10/19/2009
2455125,10/20/2009
2455126,10/21/2009
2455127,10/22/2009
2455128,10/23/2009
2455129,10/24/2009
2455130,10/25/2009
2455131,10/26/2009
2455132,10/27/2009
2455133,10/28/2009
2455134,10/29/2009
2455135,10/30/2009
2455136,10/31/2009
2455137,11/1/2009
2455138,11/2/2009
2455139,11/3/2009
2455140,11/4/2009
2455141,11/5/2009
2455142,11/6/2009
2455143,11/7/2009
2455144,11/8/2009
2455145,11/9/2009
2455146,11/10/2009
2455147,11/11/2009
2455148,11/12/2009
2455149,11/13/2009
2455150,11/14/2009
2455151,11/15/2009
2455152,11/16/2009
2455153,11/17/2009
2455154,11/18/2009
2455155,11/19/2009
2455156,11/20/2009
2455157,11/21/2009
2455158,11/22/2009
2455159,11/23/2009
2455160,11/24/2009
2455161,11/25/2009
2455162,11/26/2009
2455163,11/27/2009
2455164,11/28/2009
2455165,11/29/2009
2455166,11/30/2009
2455167,12/1/2009
2455168,12/2/2009
2455169,12/3/2009
2455170,12/4/2009
2455171,12/5/2009
2455172,12/6/2009
2455173,12/7/2009
2455174,12/8/2009
2455175,12/9/2009
2455176,12/10/2009
2455177,12/11/2009
2455178,12/12/2009
2455179,12/13/2009
2455180,12/14/2009
2455181,12/15/2009
2455182,12/16/2009
2455183,12/17/2009
2455184,12/18/2009
2455185,12/19/2009
2455186,12/20/2009
2455187,12/21/2009
2455188,12/22/2009
2455189,12/23/2009
2455190,12/24/2009
2455191,12/25/2009
2455192,12/26/2009
2455193,12/27/2009
2455194,12/28/2009
2455195,12/29/2009
2455196,12/30/2009
2455197,12/31/2009
2455198,1/1/2010
2455199,1/2/2010
2455200,1/3/2010
2455201,1/4/2010
2455202,1/5/2010
2455203,1/6/2010
2455204,1/7/2010
2455205,1/8/2010
2455206,1/9/2010
2455207,1/10/2010
2455208,1/11/2010
2455209,1/12/2010
2455210,1/13/2010
2455211,1/14/2010
2455212,1/15/2010
2455213,1/16/2010
2455214,1/17/2010
2455215,1/18/2010
2455216,1/19/2010
2455217,1/20/2010
2455218,1/21/2010
2455219,1/22/2010
2455220,1/23/2010
2455221,1/24/2010
2455222,1/25/2010
2455223,1/26/2010
2455224,1/27/2010
2455225,1/28/2010
2455226,1/29/2010
2455227,1/30/2010
2455228,1/31/2010
2455229,2/1/2010
2455230,2/2/2010
2455231,2/3/2010
2455232,2/4/2010
2455233,2/5/2010
2455234,2/6/2010
2455235,2/7/2010
2455236,2/8/2010
2455237,2/9/2010
2455238,2/10/2010
2455239,2/11/2010
2455240,2/12/2010
2455241,2/13/2010
2455242,2/14/2010
2455243,2/15/2010
2455244,2/16/2010
2455245,2/17/2010
2455246,2/18/2010
2455247,2/19/2010
2455248,2/20/2010
2455249,2/21/2010
2455250,2/22/2010
2455251,2/23/2010
2455252,2/24/2010
2455253,2/25/2010
2455254,2/26/2010
2455255,2/27/2010
2455256,2/28/2010
2455257,3/1/2010
2455258,3/2/2010
2455259,3/3/2010
2455260,3/4/2010
2455261,3/5/2010
2455262,3/6/2010
2455263,3/7/2010
2455264,3/8/2010
2455265,3/9/2010
2455266,3/10/2010
2455267,3/11/2010
2455268,3/12/2010
2455269,3/13/2010
2455270,3/14/2010
2455271,3/15/2010
2455272,3/16/2010
2455273,3/17/2010
2455274,3/18/2010
2455275,3/19/2010
2455276,3/20/2010
2455277,3/21/2010
2455278,3/22/2010
2455279,3/23/2010
2455280,3/24/2010
2455281,3/25/2010
2455282,3/26/2010
2455283,3/27/2010
2455284,3/28/2010
2455285,3/29/2010
2455286,3/30/2010
2455287,3/31/2010
2455288,4/1/2010
2455289,4/2/2010
2455290,4/3/2010
2455291,4/4/2010
2455292,4/5/2010
2455293,4/6/2010
2455294,4/7/2010
2455295,4/8/2010
2455296,4/9/2010
2455297,4/10/2010
2455298,4/11/2010
2455299,4/12/2010
2455300,4/13/2010
2455301,4/14/2010
2455302,4/15/2010
2455303,4/16/2010
2455304,4/17/2010
2455305,4/18/2010
2455306,4/19/2010
2455307,4/20/2010
2455308,4/21/2010
2455309,4/22/2010
2455310,4/23/2010
2455311,4/24/2010
2455312,4/25/2010
2455313,4/26/2010
2455314,4/27/2010
2455315,4/28/2010
2455316,4/29/2010
2455317,4/30/2010
2455318,5/1/2010
2455319,5/2/2010
2455320,5/3/2010
2455321,5/4/2010
2455322,5/5/2010
2455323,5/6/2010
2455324,5/7/2010
2455325,5/8/2010
2455326,5/9/2010
2455327,5/10/2010
2455328,5/11/2010
2455329,5/12/2010
2455330,5/13/2010
2455331,5/14/2010
2455332,5/15/2010
2455333,5/16/2010
2455334,5/17/2010
2455335,5/18/2010
2455336,5/19/2010
2455337,5/20/2010
2455338,5/21/2010
2455339,5/22/2010
2455340,5/23/2010
2455341,5/24/2010
2455342,5/25/2010
2455343,5/26/2010
2455344,5/27/2010
2455345,5/28/2010
2455346,5/29/2010
2455347,5/30/2010
2455348,5/31/2010
2455349,6/1/2010
2455350,6/2/2010
2455351,6/3/2010
2455352,6/4/2010
2455353,6/5/2010
2455354,6/6/2010
2455355,6/7/2010
2455356,6/8/2010
2455357,6/9/2010
2455358,6/10/2010
2455359,6/11/2010
2455360,6/12/2010
2455361,6/13/2010
2455362,6/14/2010
2455363,6/15/2010
2455364,6/16/2010
2455365,6/17/2010
2455366,6/18/2010
2455367,6/19/2010
2455368,6/20/2010
2455369,6/21/2010
2455370,6/22/2010
2455371,6/23/2010
2455372,6/24/2010
2455373,6/25/2010
2455374,6/26/2010
2455375,6/27/2010
2455376,6/28/2010
2455377,6/29/2010
2455378,6/30/2010
2455379,7/1/2010
2455380,7/2/2010
2455381,7/3/2010
2455382,7/4/2010
2455383,7/5/2010
2455384,7/6/2010
2455385,7/7/2010
2455386,7/8/2010
2455387,7/9/2010
2455388,7/10/2010
2455389,7/11/2010
2455390,7/12/2010
2455391,7/13/2010
2455392,7/14/2010
2455393,7/15/2010
2455394,7/16/2010
2455395,7/17/2010
2455396,7/18/2010
2455397,7/19/2010
2455398,7/20/2010
2455399,7/21/2010
2455400,7/22/2010
2455401,7/23/2010
2455402,7/24/2010
2455403,7/25/2010
2455404,7/26/2010
2455405,7/27/2010
2455406,7/28/2010
2455407,7/29/2010
2455408,7/30/2010
2455409,7/31/2010
2455410,8/1/2010
2455411,8/2/2010
2455412,8/3/2010
2455413,8/4/2010
2455414,8/5/2010
2455415,8/6/2010
2455416,8/7/2010
2455417,8/8/2010
2455418,8/9/2010
2455419,8/10/2010
2455420,8/11/2010
2455421,8/12/2010
2455422,8/13/2010
2455423,8/14/2010
2455424,8/15/2010
2455425,8/16/2010
2455426,8/17/2010
2455427,8/18/2010
2455428,8/19/2010
2455429,8/20/2010
2455430,8/21/2010
2455431,8/22/2010
2455432,8/23/2010
2455433,8/24/2010
2455434,8/25/2010
2455435,8/26/2010
2455436,8/27/2010
2455437,8/28/2010
2455438,8/29/2010
2455439,8/30/2010
2455440,8/31/2010
2455441,9/1/2010
2455442,9/2/2010
2455443,9/3/2010
2455444,9/4/2010
2455445,9/5/2010
2455446,9/6/2010
2455447,9/7/2010
2455448,9/8/2010
2455449,9/9/2010
2455450,9/10/2010
2455451,9/11/2010
2455452,9/12/2010
2455453,9/13/2010
2455454,9/14/2010
2455455,9/15/2010
2455456,9/16/2010
2455457,9/17/2010
2455458,9/18/2010
2455459,9/19/2010
2455460,9/20/2010
2455461,9/21/2010
2455462,9/22/2010
2455463,9/23/2010
2455464,9/24/2010
2455465,9/25/2010
2455466,9/26/2010
2455467,9/27/2010
2455468,9/28/2010
2455469,9/29/2010
2455470,9/30/2010
2455471,10/1/2010
2455472,10/2/2010
2455473,10/3/2010
2455474,10/4/2010
2455475,10/5/2010
2455476,10/6/2010
2455477,10/7/2010
2455478,10/8/2010
2455479,10/9/2010
2455480,10/10/2010
2455481,10/11/2010
2455482,10/12/2010
2455483,10/13/2010
2455484,10/14/2010
2455485,10/15/2010
2455486,10/16/2010
2455487,10/17/2010
2455488,10/18/2010
2455489,10/19/2010
2455490,10/20/2010
2455491,10/21/2010
2455492,10/22/2010
2455493,10/23/2010
2455494,10/24/2010
2455495,10/25/2010
2455496,10/26/2010
2455497,10/27/2010
2455498,10/28/2010
2455499,10/29/2010
2455500,10/30/2010
2455501,10/31/2010
2455502,11/1/2010
2455503,11/2/2010
2455504,11/3/2010
2455505,11/4/2010
2455506,11/5/2010
2455507,11/6/2010
2455508,11/7/2010
2455509,11/8/2010
2455510,11/9/2010
2455511,11/10/2010
2455512,11/11/2010
2455513,11/12/2010
2455514,11/13/2010
2455515,11/14/2010
2455516,11/15/2010
2455517,11/16/2010
2455518,11/17/2010
2455519,11/18/2010
2455520,11/19/2010
2455521,11/20/2010
2455522,11/21/2010
2455523,11/22/2010
2455524,11/23/2010
2455525,11/24/2010
2455526,11/25/2010
2455527,11/26/2010
2455528,11/27/2010
2455529,11/28/2010
2455530,11/29/2010
2455531,11/30/2010
2455532,12/1/2010
2455533,12/2/2010
2455534,12/3/2010
2455535,12/4/2010
2455536,12/5/2010
2455537,12/6/2010
2455538,12/7/2010
2455539,12/8/2010
2455540,12/9/2010
2455541,12/10/2010
2455542,12/11/2010
2455543,12/12/2010
2455544,12/13/2010
2455545,12/14/2010
2455546,12/15/2010
2455547,12/16/2010
2455548,12/17/2010
2455549,12/18/2010
2455550,12/19/2010
2455551,12/20/2010
2455552,12/21/2010
2455553,12/22/2010
2455554,12/23/2010
2455555,12/24/2010
2455556,12/25/2010
2455557,12/26/2010
2455558,12/27/2010
2455559,12/28/2010
2455560,12/29/2010
2455561,12/30/2010
2455562,12/31/2010
2455563,1/1/2011
2455564,1/2/2011
2455565,1/3/2011
2455566,1/4/2011
2455567,1/5/2011
2455568,1/6/2011
2455569,1/7/2011
2455570,1/8/2011
2455571,1/9/2011
2455572,1/10/2011
2455573,1/11/2011
2455574,1/12/2011
2455575,1/13/2011
2455576,1/14/2011
2455577,1/15/2011
2455578,1/16/2011
2455579,1/17/2011
2455580,1/18/2011
2455581,1/19/2011
2455582,1/20/2011
2455583,1/21/2011
2455584,1/22/2011
2455585,1/23/2011
2455586,1/24/2011
2455587,1/25/2011
2455588,1/26/2011
2455589,1/27/2011
2455590,1/28/2011
2455591,1/29/2011
2455592,1/30/2011
2455593,1/31/2011
2455594,2/1/2011
2455595,2/2/2011
2455596,2/3/2011
2455597,2/4/2011
2455598,2/5/2011
2455599,2/6/2011
2455600,2/7/2011
2455601,2/8/2011
2455602,2/9/2011
2455603,2/10/2011
2455604,2/11/2011
2455605,2/12/2011
2455606,2/13/2011
2455607,2/14/2011
2455608,2/15/2011
2455609,2/16/2011
2455610,2/17/2011
2455611,2/18/2011
2455612,2/19/2011
2455613,2/20/2011
2455614,2/21/2011
2455615,2/22/2011
2455616,2/23/2011
2455617,2/24/2011
2455618,2/25/2011
2455619,2/26/2011
2455620,2/27/2011
2455621,2/28/2011
2455622,3/1/2011
2455623,3/2/2011
2455624,3/3/2011
2455625,3/4/2011
2455626,3/5/2011
2455627,3/6/2011
2455628,3/7/2011
2455629,3/8/2011
2455630,3/9/2011
2455631,3/10/2011
2455632,3/11/2011
2455633,3/12/2011
2455634,3/13/2011
2455635,3/14/2011
2455636,3/15/2011
2455637,3/16/2011
2455638,3/17/2011
2455639,3/18/2011
2455640,3/19/2011
2455641,3/20/2011
2455642,3/21/2011
2455643,3/22/2011
2455644,3/23/2011
2455645,3/24/2011
2455646,3/25/2011
2455647,3/26/2011
2455648,3/27/2011
2455649,3/28/2011
2455650,3/29/2011
2455651,3/30/2011
2455652,3/31/2011
2455653,4/1/2011
2455654,4/2/2011
2455655,4/3/2011
2455656,4/4/2011
2455657,4/5/2011
2455658,4/6/2011
2455659,4/7/2011
2455660,4/8/2011
2455661,4/9/2011
2455662,4/10/2011
2455663,4/11/2011
2455664,4/12/2011
2455665,4/13/2011
2455666,4/14/2011
2455667,4/15/2011
2455668,4/16/2011
2455669,4/17/2011
2455670,4/18/2011
2455671,4/19/2011
2455672,4/20/2011
2455673,4/21/2011
2455674,4/22/2011
2455675,4/23/2011
2455676,4/24/2011
2455677,4/25/2011
2455678,4/26/2011
2455679,4/27/2011
2455680,4/28/2011
2455681,4/29/2011
2455682,4/30/2011
2455683,5/1/2011
2455684,5/2/2011
2455685,5/3/2011
2455686,5/4/2011
2455687,5/5/2011
2455688,5/6/2011
2455689,5/7/2011
2455690,5/8/2011
2455691,5/9/2011
2455692,5/10/2011
2455693,5/11/2011
2455694,5/12/2011
2455695,5/13/2011
2455696,5/14/2011
2455697,5/15/2011
2455698,5/16/2011
2455699,5/17/2011
2455700,5/18/2011
2455701,5/19/2011
2455702,5/20/2011
2455703,5/21/2011
2455704,5/22/2011
2455705,5/23/2011
2455706,5/24/2011
2455707,5/25/2011
2455708,5/26/2011
2455709,5/27/2011
2455710,5/28/2011
2455711,5/29/2011
2455712,5/30/2011
2455713,5/31/2011
2455714,6/1/2011
2455715,6/2/2011
2455716,6/3/2011
2455717,6/4/2011
2455718,6/5/2011
2455719,6/6/2011
2455720,6/7/2011
2455721,6/8/2011
2455722,6/9/2011
2455723,6/10/2011
2455724,6/11/2011
2455725,6/12/2011
2455726,6/13/2011
2455727,6/14/2011
2455728,6/15/2011
2455729,6/16/2011
2455730,6/17/2011
2455731,6/18/2011
2455732,6/19/2011
2455733,6/20/2011
2455734,6/21/2011
2455735,6/22/2011
2455736,6/23/2011
2455737,6/24/2011
2455738,6/25/2011
2455739,6/26/2011
2455740,6/27/2011
2455741,6/28/2011
2455742,6/29/2011
2455743,6/30/2011
2455744,7/1/2011
2455745,7/2/2011
2455746,7/3/2011
2455747,7/4/2011
2455748,7/5/2011
2455749,7/6/2011
2455750,7/7/2011
2455751,7/8/2011
2455752,7/9/2011
2455753,7/10/2011
2455754,7/11/2011
2455755,7/12/2011
2455756,7/13/2011
2455757,7/14/2011
2455758,7/15/2011
2455759,7/16/2011
2455760,7/17/2011
2455761,7/18/2011
2455762,7/19/2011
2455763,7/20/2011
2455764,7/21/2011
2455765,7/22/2011
2455766,7/23/2011
2455767,7/24/2011
2455768,7/25/2011
2455769,7/26/2011
2455770,7/27/2011
2455771,7/28/2011
2455772,7/29/2011
2455773,7/30/2011
2455774,7/31/2011
2455775,8/1/2011
2455776,8/2/2011
2455777,8/3/2011
2455778,8/4/2011
2455779,8/5/2011
2455780,8/6/2011
2455781,8/7/2011
2455782,8/8/2011
2455783,8/9/2011
2455784,8/10/2011
2455785,8/11/2011
2455786,8/12/2011
2455787,8/13/2011
2455788,8/14/2011
2455789,8/15/2011
2455790,8/16/2011
2455791,8/17/2011
2455792,8/18/2011
2455793,8/19/2011
2455794,8/20/2011
2455795,8/21/2011
2455796,8/22/2011
2455797,8/23/2011
2455798,8/24/2011
2455799,8/25/2011
2455800,8/26/2011
2455801,8/27/2011
2455802,8/28/2011
2455803,8/29/2011
2455804,8/30/2011
2455805,8/31/2011
2455806,9/1/2011
2455807,9/2/2011
2455808,9/3/2011
2455809,9/4/2011
2455810,9/5/2011
2455811,9/6/2011
2455812,9/7/2011
2455813,9/8/2011
2455814,9/9/2011
2455815,9/10/2011
2455816,9/11/2011
2455817,9/12/2011
2455818,9/13/2011
2455819,9/14/2011
2455820,9/15/2011
2455821,9/16/2011
2455822,9/17/2011
2455823,9/18/2011
2455824,9/19/2011
2455825,9/20/2011
2455826,9/21/2011
2455827,9/22/2011
2455828,9/23/2011
2455829,9/24/2011
2455830,9/25/2011
2455831,9/26/2011
2455832,9/27/2011
2455833,9/28/2011
2455834,9/29/2011
2455835,9/30/2011
2455836,10/1/2011
2455837,10/2/2011
2455838,10/3/2011
2455839,10/4/2011
2455840,10/5/2011
2455841,10/6/2011
2455842,10/7/2011
2455843,10/8/2011
2455844,10/9/2011
2455845,10/10/2011
2455846,10/11/2011
2455847,10/12/2011
2455848,10/13/2011
2455849,10/14/2011
2455850,10/15/2011
2455851,10/16/2011
2455852,10/17/2011
2455853,10/18/2011
2455854,10/19/2011
2455855,10/20/2011
2455856,10/21/2011
2455857,10/22/2011
2455858,10/23/2011
2455859,10/24/2011
2455860,10/25/2011
2455861,10/26/2011
2455862,10/27/2011
2455863,10/28/2011
2455864,10/29/2011
2455865,10/30/2011
2455866,10/31/2011
2455867,11/1/2011
2455868,11/2/2011
2455869,11/3/2011
2455870,11/4/2011
2455871,11/5/2011
2455872,11/6/2011
2455873,11/7/2011
2455874,11/8/2011
2455875,11/9/2011
2455876,11/10/2011
2455877,11/11/2011
2455878,11/12/2011
2455879,11/13/2011
2455880,11/14/2011
2455881,11/15/2011
2455882,11/16/2011
2455883,11/17/2011
2455884,11/18/2011
2455885,11/19/2011
2455886,11/20/2011
2455887,11/21/2011
2455888,11/22/2011
2455889,11/23/2011
2455890,11/24/2011
2455891,11/25/2011
2455892,11/26/2011
2455893,11/27/2011
2455894,11/28/2011
2455895,11/29/2011
2455896,11/30/2011
2455897,12/1/2011
2455898,12/2/2011
2455899,12/3/2011
2455900,12/4/2011
2455901,12/5/2011
2455902,12/6/2011
2455903,12/7/2011
2455904,12/8/2011
2455905,12/9/2011
2455906,12/10/2011
2455907,12/11/2011
2455908,12/12/2011
2455909,12/13/2011
2455910,12/14/2011
2455911,12/15/2011
2455912,12/16/2011
2455913,12/17/2011
2455914,12/18/2011
2455915,12/19/2011
2455916,12/20/2011
2455917,12/21/2011
2455918,12/22/2011
2455919,12/23/2011
2455920,12/24/2011
2455921,12/25/2011
2455922,12/26/2011
2455923,12/27/2011
2455924,12/28/2011
2455925,12/29/2011
2455926,12/30/2011
2455927,12/31/2011
2455928,1/1/2012
2455929,1/2/2012
2455930,1/3/2012
2455931,1/4/2012
2455932,1/5/2012
2455933,1/6/2012
2455934,1/7/2012
2455935,1/8/2012
2455936,1/9/2012
2455937,1/10/2012
2455938,1/11/2012
2455939,1/12/2012
2455940,1/13/2012
2455941,1/14/2012
2455942,1/15/2012
2455943,1/16/2012
2455944,1/17/2012
2455945,1/18/2012
2455946,1/19/2012
2455947,1/20/2012
2455948,1/21/2012
2455949,1/22/2012
2455950,1/23/2012
2455951,1/24/2012
2455952,1/25/2012
2455953,1/26/2012
2455954,1/27/2012
2455955,1/28/2012
2455956,1/29/2012
2455957,1/30/2012
2455958,1/31/2012
2455959,2/1/2012
2455960,2/2/2012
2455961,2/3/2012
2455962,2/4/2012
2455963,2/5/2012
2455964,2/6/2012
2455965,2/7/2012
2455966,2/8/2012
2455967,2/9/2012
2455968,2/10/2012
2455969,2/11/2012
2455970,2/12/2012
2455971,2/13/2012
2455972,2/14/2012
2455973,2/15/2012
2455974,2/16/2012
2455975,2/17/2012
2455976,2/18/2012
2455977,2/19/2012
2455978,2/20/2012
2455979,2/21/2012
2455980,2/22/2012
2455981,2/23/2012
2455982,2/24/2012
2455983,2/25/2012
2455984,2/26/2012
2455985,2/27/2012
2455986,2/28/2012
2455987,2/29/2012
2455988,3/1/2012
2455989,3/2/2012
2455990,3/3/2012
2455991,3/4/2012
2455992,3/5/2012
2455993,3/6/2012
2455994,3/7/2012
2455995,3/8/2012
2455996,3/9/2012
2455997,3/10/2012
2455998,3/11/2012
2455999,3/12/2012
2456000,3/13/2012
2456001,3/14/2012
2456002,3/15/2012
2456003,3/16/2012
2456004,3/17/2012
2456005,3/18/2012
2456006,3/19/2012
2456007,3/20/2012
2456008,3/21/2012
2456009,3/22/2012
2456010,3/23/2012
2456011,3/24/2012
2456012,3/25/2012
2456013,3/26/2012
2456014,3/27/2012
2456015,3/28/2012
2456016,3/29/2012
2456017,3/30/2012
2456018,3/31/2012
2456019,4/1/2012
2456020,4/2/2012
2456021,4/3/2012
2456022,4/4/2012
2456023,4/5/2012
2456024,4/6/2012
2456025,4/7/2012
2456026,4/8/2012
2456027,4/9/2012
2456028,4/10/2012
2456029,4/11/2012
2456030,4/12/2012
2456031,4/13/2012
2456032,4/14/2012
2456033,4/15/2012
2456034,4/16/2012
2456035,4/17/2012
2456036,4/18/2012
2456037,4/19/2012
2456038,4/20/2012
2456039,4/21/2012
2456040,4/22/2012
2456041,4/23/2012
2456042,4/24/2012
2456043,4/25/2012
2456044,4/26/2012
2456045,4/27/2012
2456046,4/28/2012
2456047,4/29/2012
2456048,4/30/2012
2456049,5/1/2012
2456050,5/2/2012
2456051,5/3/2012
2456052,5/4/2012
2456053,5/5/2012
2456054,5/6/2012
2456055,5/7/2012
2456056,5/8/2012
2456057,5/9/2012
2456058,5/10/2012
2456059,5/11/2012
2456060,5/12/2012
2456061,5/13/2012
2456062,5/14/2012
2456063,5/15/2012
2456064,5/16/2012
2456065,5/17/2012
2456066,5/18/2012
2456067,5/19/2012
2456068,5/20/2012
2456069,5/21/2012
2456070,5/22/2012
2456071,5/23/2012
2456072,5/24/2012
2456073,5/25/2012
2456074,5/26/2012
2456075,5/27/2012
2456076,5/28/2012
2456077,5/29/2012
2456078,5/30/2012
2456079,5/31/2012
2456080,6/1/2012
2456081,6/2/2012
2456082,6/3/2012
2456083,6/4/2012
2456084,6/5/2012
2456085,6/6/2012
2456086,6/7/2012
2456087,6/8/2012
2456088,6/9/2012
2456089,6/10/2012
2456090,6/11/2012
